KJD   KJD-T_EXP   KJD-T_MAX   LC_val-BCK    LC_err
 1229.30598     156.33308     133.39198      0.01611      0.11739
 1229.32641     156.35351     133.41241      0.08233      0.11644
 1229.34685     156.37395     133.43285      0.04478      0.13634
 1229.36728     156.39438     133.45328     -0.05328      0.11819
 1229.38772     156.41482     133.47372      0.03937      0.11658
 1229.40815     156.43525     133.49415     -0.03868      0.11576
 1229.42858     156.45568     133.51458     -0.09033      0.11961
 1229.44902     156.47612     133.53502     -0.11377      0.11846
 1229.46945     156.49655     133.55545     -0.21984      0.12594
 1229.48989     156.51699     133.57589     -0.00839      0.12494
 1229.51032     156.53742     133.59632      0.08481      0.11596
 1229.53076     156.55786     133.61676     -0.04650      0.11772
 1229.55119     156.57829     133.63719     -0.09003      0.11641
 1229.57163     156.59873     133.65763      0.12083      0.11943
 1229.59206     156.61916     133.67806      0.04234      0.11582
 1229.61249     156.63959     133.69849      0.00954      0.12069
 1229.63293     156.66003     133.71893      0.13287      0.11677
 1229.65336     156.68046     133.73936      0.22507      0.12534
 1229.67380     156.70090     133.75980      0.17598      0.12834
 1229.69423     156.72133     133.78023      0.09244      0.11936
 1229.71467     156.74177     133.80067     -0.00082      0.11733
 1229.75554     156.78264     133.84154      0.11256      0.11703
 1229.77597     156.80307     133.86197      0.12460      0.13318
 1229.79640     156.82350     133.88240      0.01523      0.11711
 1229.81684     156.84394     133.90284      0.00696      0.12646
 1229.83727     156.86437     133.92327      0.13721      0.12242
 1229.85771     156.88481     133.94371      0.17961      0.13372
 1229.87814     156.90524     133.96414      0.09271      0.12117
 1229.89858     156.92568     133.98458      0.01522      0.11619
 1229.91901     156.94611     134.00501     -0.02833      0.12023
 1229.93945     156.96655     134.02545      0.05486      0.12146
 1229.95988     156.98698     134.04588      0.24843      0.12373
 1229.98031     157.00741     134.06631     -0.00025      0.11826
 1230.00075     157.02785     134.08675     -0.01169      0.12300
 1230.02118     157.04828     134.10718      0.20791      0.12454
 1230.04162     157.06872     134.12762      0.08913      0.11650
 1230.06205     157.08915     134.14805      0.05203      0.12132
 1230.08249     157.10959     134.16849      0.07543      0.15927
 1230.10292     157.13002     134.18892     -0.13049      0.12021
 1230.12336     157.15046     134.20936     -0.12699      0.12340
 1230.14379     157.17089     134.22979     -0.08388      0.11786
 1230.16422     157.19132     134.25022      0.05381      0.12198
 1230.18466     157.21176     134.27066      0.01103      0.13237
 1230.20509     157.23219     134.29109     -0.07373      0.12367
 1230.22553     157.25263     134.31153      0.02783      0.11583
 1230.24596     157.27306     134.33196      0.00772      0.11657
 1230.26640     157.29350     134.35240      0.22570      0.12048
 1230.28683     157.31393     134.37283     -0.08338      0.11643
 1230.30727     157.33437     134.39327      0.09192      0.12499
 1230.32770     157.35480     134.41370      0.06456      0.11611
 1230.34813     157.37523     134.43413     -0.11887      0.11839
 1230.36857     157.39567     134.45457      0.04473      0.11628
 1230.38900     157.41610     134.47500     -0.09449      0.11728
 1230.40944     157.43654     134.49544     -0.08874      0.11886
 1230.42987     157.45697     134.51587     -0.16701      0.11624
 1230.45031     157.47741     134.53631      0.06415      0.12143
 1230.47074     157.49784     134.55674      0.07955      0.12630
 1230.49118     157.51828     134.57718      0.09259      0.12885
 1230.51161     157.53871     134.59761     -0.05413      0.11582
 1230.53205     157.55915     134.61805      0.10642      0.12219
 1230.55248     157.57958     134.63848     -0.08155      0.11595
 1230.57291     157.60001     134.65891      0.06464      0.11571
 1230.59335     157.62045     134.67935      0.00357      0.11636
 1230.61378     157.64088     134.69978     -0.02573      0.11699
 1230.63422     157.66132     134.72022     -0.00731      0.13361
 1230.65465     157.68175     134.74065      0.00522      0.11800
 1230.67509     157.70219     134.76109      0.08155      0.11680
 1230.69552     157.72262     134.78152     -0.01536      0.13319
 1230.71596     157.74306     134.80196      0.01502      0.12027
 1230.73639     157.76349     134.82239     -0.04257      0.11797
 1230.75682     157.78392     134.84282     -0.16119      0.12264
 1230.77726     157.80436     134.86326     -0.08313      0.11771
 1230.79769     157.82479     134.88369      0.03293      0.12242
 1230.81813     157.84523     134.90413     -0.04415      0.11831
 1230.83856     157.86566     134.92456      0.01877      0.13338
 1230.85900     157.88610     134.94500      0.06769      0.11729
 1230.87943     157.90653     134.96543     -0.07477      0.11977
 1230.89987     157.92697     134.98587      0.04291      0.12203
 1230.92030     157.94740     135.00630      0.02110      0.11887
 1230.94073     157.96783     135.02673     -0.07212      0.11577
 1230.96117     157.98827     135.04717      0.08449      0.12029
 1230.98160     158.00870     135.06760      0.16311      0.14471
 1231.00204     158.02914     135.08804     -0.01601      0.11731
 1231.02247     158.04957     135.10847     -0.11742      0.11670
 1231.04291     158.07001     135.12891      0.13690      0.12338
 1231.06334     158.09044     135.14934      0.04062      0.12637
 1231.08378     158.11088     135.16978     -0.03503      0.11830
 1231.10421     158.13131     135.19021      0.06969      0.12144
 1231.12464     158.15174     135.21064     -0.02356      0.11582
 1231.14508     158.17218     135.23108      0.12355      0.11619
 1231.16551     158.19261     135.25151      0.04208      0.11845
 1231.18595     158.21305     135.27195     -0.20260      0.12580
 1231.20638     158.23348     135.29238      0.11883      0.12381
 1231.22682     158.25392     135.31282     -0.07258      0.11711
 1231.24725     158.27435     135.33325      0.10142      0.13493
 1231.26769     158.29479     135.35369     -0.07386      0.11682
 1231.28812     158.31522     135.37412     -0.13602      0.11579
 1231.30855     158.33565     135.39455     -0.14050      0.11587
 1231.32899     158.35609     135.41499     -0.06329      0.11634
 1231.34942     158.37652     135.43542     -0.02806      0.11728
 1231.36986     158.39696     135.45586      0.07032      0.11965
 1231.39029     158.41739     135.47629      0.05181      0.11820
 1231.41073     158.43783     135.49673      0.06430      0.12015
 1231.43116     158.45826     135.51716      0.01474      0.11813
 1231.45160     158.47870     135.53760      0.06057      0.11979
 1231.47203     158.49913     135.55803      0.00488      0.12492
 1231.49247     158.51957     135.57847     -0.03510      0.11642
 1231.51290     158.54000     135.59890      0.00655      0.12445
 1231.53333     158.56043     135.61933      0.07353      0.11818
 1231.55377     158.58087     135.63977      0.08761      0.14713
 1231.57420     158.60130     135.66020     -0.14740      0.11814
 1231.59464     158.62174     135.68064     -0.16249      0.12046
 1231.61507     158.64217     135.70107      0.13634      0.13580
 1231.63551     158.66261     135.72151      0.09771      0.12734
 1231.65594     158.68304     135.74194     -0.33002      0.12020
 1231.67638     158.70348     135.76238      0.04922      0.19168
 1231.69681     158.72391     135.78281     -0.98373      0.17398
 1231.71724     158.74434     135.80324     -0.78320      0.21227
 1231.73768     158.76478     135.82368     -0.31198      0.17209
 1231.75811     158.78521     135.84411     -0.01760      0.12651
 1231.77855     158.80565     135.86455     -0.14291      0.12560
 1231.79898     158.82608     135.88498     -0.48286      0.12092
 1231.81942     158.84652     135.90542     -0.60059      0.17145
 1231.83985     158.86695     135.92585     -0.60002      0.16138
 1231.86029     158.88739     135.94629     -0.49865      0.15403
 1231.88072     158.90782     135.96672     -0.67405      0.20373
 1231.90115     158.92825     135.98715     -0.44160      0.18157
 1231.92159     158.94869     136.00759     -0.25375      0.13152
 1231.94202     158.96912     136.02802     -0.55099      0.14323
 1231.96246     158.98956     136.04846     -0.27251      0.11862
 1231.98289     159.00999     136.06889     -0.11904      0.11810
 1232.00333     159.03043     136.08933     -0.24864      0.12624
 1232.02376     159.05086     136.10976     -0.12348      0.11948
 1232.04420     159.07130     136.13020     -0.09411      0.11611
 1232.06463     159.09173     136.15063      0.23613      0.12743
 1232.08506     159.11216     136.17106     -0.13057      0.11597
 1232.10550     159.13260     136.19150     -0.12575      0.11683
 1232.12593     159.15303     136.21193     -0.35746      0.12785
 1232.14637     159.17347     136.23237     -0.27498      0.12671
 1232.16680     159.19390     136.25280     -0.10194      0.11726
 1232.18724     159.21434     136.27324     -0.29854      0.11697
 1232.20767     159.23477     136.29367     -0.15725      0.13763
 1232.22811     159.25521     136.31411     -0.33427      0.14647
 1232.24854     159.27564     136.33454     -0.22554      0.12591
 1232.26897     159.29607     136.35497     -0.02371      0.12025
 1232.28941     159.31651     136.37541      0.00246      0.12038
 1232.30984     159.33694     136.39584     -0.06817      0.11586
 1232.33028     159.35738     136.41628     -0.26218      0.12688
 1232.35071     159.37781     136.43671      0.06209      0.11646
 1232.37115     159.39825     136.45715      0.02533      0.12026
 1232.39158     159.41868     136.47758      0.08780      0.11929
 1232.41202     159.43912     136.49802      0.04631      0.12359
 1232.43245     159.45955     136.51845     -0.05546      0.11630
 1232.45288     159.47998     136.53888      0.08135      0.12345
 1232.47332     159.50042     136.55932     -0.07456      0.11775
 1232.49375     159.52085     136.57975      0.06641      0.12899
 1232.51419     159.54129     136.60019     -0.10710      0.11617
 1232.53462     159.56172     136.62062     -0.21341      0.11871
 1232.55506     159.58216     136.64106      0.01207      0.11651
 1232.57549     159.60259     136.66149     -0.02986      0.11585
 1232.59593     159.62303     136.68193     -0.05463      0.11776
 1232.61636     159.64346     136.70236      0.01328      0.11599
 1232.63680     159.66390     136.72280     -0.07849      0.13787
 1232.65723     159.68433     136.74323      0.01086      0.11656
 1232.67766     159.70476     136.76366      0.10596      0.12164
 1232.69810     159.72520     136.78410      0.18717      0.13626
 1232.73897     159.76607     136.82497     -0.13034      0.12090
 1232.75940     159.78650     136.84540      0.20048      0.14918
 1232.77984     159.80694     136.86584     -0.12170      0.11574
 1232.80027     159.82737     136.88627      0.01074      0.11794
 1232.82071     159.84781     136.90671     -0.08089      0.12259
 1232.84114     159.86824     136.92714     -0.02686      0.11730
 1232.86157     159.88867     136.94757     -0.00120      0.11698
 1232.88201     159.90911     136.96801     -0.06135      0.11887
 1232.90244     159.92954     136.98844     -0.06498      0.11640
 1232.92288     159.94998     137.00888      0.04597      0.11683
 1232.94331     159.97041     137.02931     -0.39503      0.13004
 1232.96375     159.99085     137.04975     -0.23139      0.13101
 1232.98418     160.01128     137.07018     -0.03124      0.11634
 1233.00462     160.03172     137.09062     -0.13444      0.11653
 1233.02505     160.05215     137.11105      0.05154      0.11638
 1233.04548     160.07258     137.13148      0.10155      0.12022
 1233.06592     160.09302     137.15192     -0.00224      0.12379
 1233.08635     160.11345     137.17235      0.04136      0.11723
 1233.10679     160.13389     137.19279     -0.11576      0.11617
 1233.12722     160.15432     137.21322     -0.03565      0.12183
 1233.14766     160.17476     137.23366     -0.03697      0.11943
 1233.16809     160.19519     137.25409      0.00720      0.11812
 1233.18853     160.21563     137.27453     -0.04744      0.12491
 1233.20896     160.23606     137.29496     -0.00672      0.11618
 1233.22939     160.25649     137.31539     -0.02667      0.11608
 1233.24983     160.27693     137.33583      0.00739      0.11893
 1233.27026     160.29736     137.35626      0.10743      0.12740
 1233.29070     160.31780     137.37670     -0.06233      0.11624
 1233.31113     160.33823     137.39713     -0.10859      0.11972
 1233.33157     160.35867     137.41757     -0.01553      0.11826
 1233.35200     160.37910     137.43800      0.15887      0.11783
 1233.37244     160.39954     137.45844     -0.03280      0.11629
 1233.39287     160.41997     137.47887     -0.08400      0.12302
 1233.41330     160.44040     137.49930     -0.02540      0.12032
 1233.43374     160.46084     137.51974     -0.00922      0.11803
 1233.45417     160.48127     137.54017     -0.08511      0.11575
 1233.47461     160.50171     137.56061      0.14860      0.11923
 1233.49504     160.52214     137.58104      0.15939      0.12586
 1233.51548     160.54258     137.60148      0.22753      0.11618
 1233.53591     160.56301     137.62191      0.05267      0.11679
 1233.55635     160.58345     137.64235      0.01344      0.11593
 1233.57678     160.60388     137.66278     -0.12710      0.11575
 1233.59721     160.62431     137.68321      0.15379      0.12405
 1233.61765     160.64475     137.70365      0.11022      0.12122
 1233.63808     160.66518     137.72408      0.03777      0.12608
 1233.65852     160.68562     137.74452     -0.00059      0.12095
 1233.67895     160.70605     137.76495     -0.08133      0.11746
 1233.69939     160.72649     137.78539     -0.11991      0.11636
 1233.71982     160.74692     137.80582     -0.04710      0.11847
 1233.74026     160.76736     137.82626     -0.04905      0.11757
 1233.76069     160.78779     137.84669      0.12495      0.11661
 1233.78112     160.80822     137.86712     -0.24686      0.12446
 1233.80156     160.82866     137.88756      0.06223      0.12220
 1233.82199     160.84909     137.90799      0.21131      0.16728
 1233.84243     160.86953     137.92843     -0.05003      0.11856
 1233.86286     160.88996     137.94886      0.14267      0.14352
 1233.88330     160.91040     137.96930     -0.29126      0.11998
 1233.90373     160.93083     137.98973     -0.08895      0.11789
 1233.92417     160.95127     138.01017     -0.04241      0.12417
 1233.94460     160.97170     138.03060     -0.16164      0.12246
 1233.96504     160.99214     138.05104      0.09116      0.12143
 1233.98547     161.01257     138.07147     -0.04632      0.11669
 1234.00590     161.03300     138.09190      0.02135      0.12053
 1234.02634     161.05344     138.11234     -0.06164      0.11604
 1234.04677     161.07387     138.13277      0.04960      0.11825
 1234.06721     161.09431     138.15321     -0.00041      0.11626
 1234.08764     161.11474     138.17364     -0.08253      0.11961
 1234.10808     161.13518     138.19408      0.00371      0.11724
 1234.12851     161.15561     138.21451      0.06552      0.12202
 1234.14895     161.17605     138.23495     -0.06206      0.11882
 1234.16938     161.19648     138.25538     -0.03624      0.11878
 1234.18981     161.21691     138.27581     -0.00060      0.11726
 1234.21025     161.23735     138.29625      0.10623      0.12919
 1234.23068     161.25778     138.31668     -0.09089      0.11605
 1234.25112     161.27822     138.33712     -0.01749      0.12039
 1234.27155     161.29865     138.35755      0.27109      0.14426
 1234.29199     161.31909     138.37799      0.18451      0.11591
 1234.31242     161.33952     138.39842     -0.00119      0.11961
 1234.33286     161.35996     138.41886     -0.00301      0.11806
 1234.35329     161.38039     138.43929     -0.15656      0.12033
 1234.37372     161.40082     138.45972      0.05895      0.11730
 1234.39416     161.42126     138.48016      0.02620      0.11677
 1234.41459     161.44169     138.50059      0.05089      0.12212
 1234.43503     161.46213     138.52103     -0.05272      0.11600
 1234.45546     161.48256     138.54146     -0.08505      0.11703
 1234.47590     161.50300     138.56190     -0.06731      0.12093
 1234.49633     161.52343     138.58233     -0.06854      0.11864
 1234.51677     161.54387     138.60277      0.11265      0.11937
 1234.53720     161.56430     138.62320      0.10425      0.12949
 1234.55763     161.58473     138.64363      0.09768      0.11600
 1234.57807     161.60517     138.66407      0.10975      0.12066
 1234.59850     161.62560     138.68450      0.05399      0.11628
 1234.61894     161.64604     138.70494     -0.13701      0.11659
 1234.63937     161.66647     138.72537      0.13003      0.12446
 1234.65981     161.68691     138.74581     -0.11332      0.11754
 1234.68024     161.70734     138.76624      0.04720      0.11842
 1234.70068     161.72778     138.78668     -0.06461      0.11852
 1234.72111     161.74821     138.80711     -0.00076      0.12221
 1234.74154     161.76864     138.82754     -0.05410      0.11953
 1234.76198     161.78908     138.84798      0.00654      0.11691
 1234.78241     161.80951     138.86841      0.01297      0.11748
 1234.80285     161.82995     138.88885     -0.17221      0.11818
 1234.82328     161.85038     138.90928     -0.04130      0.11596
 1234.84372     161.87082     138.92972     -0.03724      0.11567
 1234.86415     161.89125     138.95015      0.03458      0.12151
 1234.88459     161.91169     138.97059     -0.00100      0.11769
 1234.90502     161.93212     138.99102      0.16507      0.11671
 1234.92545     161.95255     139.01145     -0.04998      0.12263
 1234.94589     161.97299     139.03189     -0.00148      0.11610
 1234.98676     162.01386     139.07276     -0.15258      0.12671
 1235.00719     162.03429     139.09319      0.18881      0.13901
 1235.02763     162.05473     139.11363      0.19656      0.11953
 1235.04806     162.07516     139.13406      0.01018      0.11749
 1235.06850     162.09560     139.15450      0.03749      0.11683
 1235.08893     162.11603     139.17493     -0.01540      0.11935
 1235.10937     162.13647     139.19537      0.12151      0.11843
 1235.12980     162.15690     139.21580     -0.00860      0.12060
 1235.15023     162.17733     139.23623     -0.03102      0.11602
 1235.17067     162.19777     139.25667      0.19769      0.12034
 1235.19110     162.21820     139.27710      0.05539      0.12822
 1235.21154     162.23864     139.29754      0.32007      0.13966
 1235.23197     162.25907     139.31797      0.28297      0.15221
 1235.25241     162.27951     139.33841     -0.04466      0.11677
 1235.27284     162.29994     139.35884      0.14687      0.12570
 1235.29328     162.32038     139.37928      0.22825      0.12278
 1235.31371     162.34081     139.39971      0.08273      0.11701
 1235.33414     162.36124     139.42014      0.11125      0.14473
 1235.35458     162.38168     139.44058      0.19492      0.11598
 1235.37501     162.40211     139.46101      0.04536      0.11644
 1235.39545     162.42255     139.48145      0.16956      0.12606
 1235.41588     162.44298     139.50188      0.08419      0.12297
 1235.43632     162.46342     139.52232      0.11458      0.13105
 1235.45675     162.48385     139.54275      0.00542      0.11629
 1235.47719     162.50429     139.56319     -0.01496      0.11635
 1235.49762     162.52472     139.58362      0.04908      0.11826
 1235.51805     162.54515     139.60405     -0.14479      0.11610
 1235.53849     162.56559     139.62449     -0.02460      0.11669
 1235.55892     162.58602     139.64492     -0.09187      0.11575
 1235.57936     162.60646     139.66536      0.13810      0.12673
 1235.59979     162.62689     139.68579     -0.01661      0.11571
 1235.62023     162.64733     139.70623     -0.11089      0.11776
 1235.64066     162.66776     139.72666     -0.03870      0.11787
 1235.66110     162.68820     139.74710     -0.08209      0.11813
 1235.68153     162.70863     139.76753      0.01441      0.11589
 1235.72240     162.74950     139.80840      0.12119      0.12344
 1235.74283     162.76993     139.82883     -0.16069      0.11590
 1235.76327     162.79037     139.84927     -0.02948      0.11730
 1235.78370     162.81080     139.86970     -0.03623      0.11656
 1235.80414     162.83124     139.89014     -0.04056      0.11940
 1235.82457     162.85167     139.91057     -0.06695      0.11580
 1235.84501     162.87211     139.93101     -0.01918      0.12110
 1235.86544     162.89254     139.95144      0.03883      0.12348
 1235.88587     162.91297     139.97187      0.08479      0.11618
 1235.90631     162.93341     139.99231     -0.05022      0.11787
 1235.92674     162.95384     140.01274     -0.10334      0.12861
 1235.94718     162.97428     140.03318      0.00453      0.11982
 1235.96761     162.99471     140.05361      0.10960      0.12949
 1235.98805     163.01515     140.07405     -0.18699      0.12008
 1236.00848     163.03558     140.09448     -0.05042      0.12509
 1236.02892     163.05602     140.11492     -0.09859      0.11783
 1236.04935     163.07645     140.13535      0.00294      0.11578
 1236.06978     163.09688     140.15578      0.19873      0.11590
 1236.09022     163.11732     140.17622      0.00255      0.11649
 1236.11065     163.13775     140.19665     -0.05302      0.12270
 1236.13109     163.15819     140.21709     -0.05864      0.11617
 1236.15152     163.17862     140.23752     -0.06489      0.11675
 1236.17196     163.19906     140.25796      0.00884      0.12534
 1236.19239     163.21949     140.27839      0.06519      0.11980
 1236.21283     163.23993     140.29883     -0.03592      0.11609
 1236.23326     163.26036     140.31926     -0.06891      0.11598
 1236.25369     163.28079     140.33969     -0.06233      0.11659
 1236.27413     163.30123     140.36013      0.04925      0.11616
 1236.29456     163.32166     140.38056      0.16124      0.14663
 1236.31500     163.34210     140.40100     -0.06267      0.12114
 1236.33543     163.36253     140.42143     -0.06255      0.12074
 1236.35587     163.38297     140.44187     -0.03546      0.11688
 1236.37630     163.40340     140.46230      0.06641      0.12018
 1236.39674     163.42384     140.48274      0.02854      0.11583
 1236.41717     163.44427     140.50317      0.00305      0.12097
 1236.43761     163.46471     140.52361     -0.10080      0.11602
 1236.45804     163.48514     140.54404     -0.03445      0.12076
 1236.47847     163.50557     140.56447      0.06044      0.11886
 1236.49891     163.52601     140.58491     -0.03821      0.11992
 1236.51934     163.54644     140.60534     -0.12352      0.11672
 1236.53978     163.56688     140.62578     -0.08137      0.11610
 1236.56021     163.58731     140.64621     -0.04923      0.11563
 1236.58065     163.60775     140.66665      0.03028      0.11706
 1236.60108     163.62818     140.68708     -0.10258      0.11954
 1236.62152     163.64862     140.70752     -0.07571      0.11681
 1236.64195     163.66905     140.72795     -0.14197      0.11774
 1236.66238     163.68948     140.74838      0.10181      0.11609
 1236.68282     163.70992     140.76882      0.04178      0.11878
 1236.70325     163.73035     140.78925      0.08830      0.12285
 1236.72369     163.75079     140.80969     -0.08868      0.12005
 1236.74412     163.77122     140.83012     -0.04403      0.11563
 1236.76456     163.79166     140.85056     -0.01336      0.11774
 1236.78499     163.81209     140.87099     -0.05746      0.12415
 1236.80543     163.83253     140.89143     -0.04420      0.11883
 1236.82586     163.85296     140.91186     -0.12802      0.11589
 1236.84629     163.87339     140.93229      0.19553      0.13002
 1236.86673     163.89383     140.95273     -0.04155      0.11655
 1236.88716     163.91426     140.97316      0.05039      0.11647
 1236.90760     163.93470     140.99360      0.08109      0.11804
 1236.92803     163.95513     141.01403      0.13963      0.12186
 1236.94847     163.97557     141.03447     -0.17171      0.11955
 1236.96890     163.99600     141.05490     -0.11139      0.11861
 1236.98934     164.01644     141.07534     -0.03037      0.11585
 1237.00977     164.03687     141.09577     -0.08598      0.11615
 1237.03020     164.05730     141.11620     -0.01392      0.11809
 1237.05064     164.07774     141.13664     -0.01890      0.11571
 1237.07107     164.09817     141.15707      0.05760      0.11992
 1237.09151     164.11861     141.17751     -0.02223      0.11990
 1237.11194     164.13904     141.19794     -0.00884      0.11623
 1237.13238     164.15948     141.21838     -0.09951      0.11751
 1237.15281     164.17991     141.23881     -0.03465      0.11635
 1237.17325     164.20035     141.25925      0.04777      0.11927
 1237.19368     164.22078     141.27968     -0.11759      0.11717
 1237.21411     164.24121     141.30011     -0.04526      0.11647
 1237.23455     164.26165     141.32055      0.14258      0.13157
 1237.25498     164.28208     141.34098     -0.04403      0.11763
 1237.27542     164.30252     141.36142      0.23512      0.14317
 1237.29585     164.32295     141.38185      0.20534      0.11833
 1237.31629     164.34339     141.40229      0.04945      0.11826
 1237.33672     164.36382     141.42272     -0.04470      0.11578
 1237.35716     164.38426     141.44316      0.22332      0.11679
 1237.37759     164.40469     141.46359     -0.03268      0.12086
 1237.39802     164.42512     141.48402      0.01357      0.11647
 1237.41846     164.44556     141.50446      0.00062      0.11571
 1237.43889     164.46599     141.52489      0.14450      0.11593
 1237.45933     164.48643     141.54533      0.09596      0.11935
 1237.47976     164.50686     141.56576      0.17221      0.11828
 1237.50020     164.52730     141.58620      0.07644      0.12217
 1237.52063     164.54773     141.60663      0.05575      0.11639
 1237.54107     164.56817     141.62707      0.20801      0.13093
 1237.56150     164.58860     141.64750      0.08697      0.12253
 1237.58193     164.60903     141.66793      0.00594      0.11611
 1237.60237     164.62947     141.68837      0.06359      0.11894
 1237.62280     164.64990     141.70880      0.19407      0.13999
 1237.64324     164.67034     141.72924      0.17117      0.11695
 1237.66367     164.69077     141.74967     -0.05430      0.11940
 1237.68411     164.71121     141.77011     -0.20299      0.12133
 1237.70454     164.73164     141.79054     -0.06807      0.11718
 1237.72498     164.75208     141.81098      0.16469      0.13817
 1237.74541     164.77251     141.83141      0.00054      0.11865
 1237.76584     164.79294     141.85184     -0.00389      0.11791
 1237.78628     164.81338     141.87228      0.02595      0.11855
 1237.80671     164.83381     141.89271      0.13089      0.12364
 1237.82715     164.85425     141.91315     -0.07053      0.11926
 1237.84758     164.87468     141.93358     -0.05847      0.11613
 1237.86802     164.89512     141.95402      0.04144      0.13936
 1237.88845     164.91555     141.97445      0.01494      0.12598
 1237.90889     164.93599     141.99489      0.01878      0.12069
 1237.92932     164.95642     142.01532     -0.06659      0.11915
 1237.94976     164.97686     142.03576     -0.15270      0.12507
 1237.97019     164.99729     142.05619      0.09256      0.12371
 1237.99062     165.01772     142.07662      0.06277      0.11877
 1238.01106     165.03816     142.09706      0.15002      0.11608
 1238.03149     165.05859     142.11749     -0.08436      0.12283
 1238.05193     165.07903     142.13793      0.05198      0.11686
 1238.07236     165.09946     142.15836      0.05417      0.12048
 1238.09280     165.11990     142.17880      0.02841      0.11734
 1238.11323     165.14033     142.19923      0.12755      0.11963
 1238.13367     165.16077     142.21967      0.05942      0.12304
 1238.15410     165.18120     142.24010     -0.06925      0.12223
 1238.17453     165.20163     142.26053     -0.02444      0.11630
 1238.19497     165.22207     142.28097      0.01289      0.11997
 1238.21540     165.24250     142.30140     -0.10193      0.11744
 1238.23584     165.26294     142.32184      0.06460      0.11733
 1238.25627     165.28337     142.34227      0.04323      0.12573
 1238.27671     165.30381     142.36271      0.02479      0.11815
 1238.29714     165.32424     142.38314     -0.00347      0.11996
 1238.31758     165.34468     142.40358      0.09752      0.12392
 1238.33801     165.36511     142.42401      0.08928      0.11855
 1238.35844     165.38554     142.44444     -0.02706      0.12719
 1238.37888     165.40598     142.46488     -0.01990      0.13631
 1238.39931     165.42641     142.48531     -0.01846      0.11571
 1238.41975     165.44685     142.50575     -0.03586      0.11652
 1238.44018     165.46728     142.52618      0.04661      0.11637
 1238.46062     165.48772     142.54662     -0.09696      0.12157
 1238.48105     165.50815     142.56705      0.04847      0.11854
 1238.50149     165.52859     142.58749     -0.00420      0.11685
 1238.52192     165.54902     142.60792      0.04508      0.11651
 1238.54235     165.56945     142.62835      0.00376      0.12264
 1238.56279     165.58989     142.64879     -0.05379      0.11707
 1238.58322     165.61032     142.66922     -0.07425      0.11806
 1238.60366     165.63076     142.68966     -0.24475      0.11619
 1238.62409     165.65119     142.71009     -0.01010      0.11590
 1238.64453     165.67163     142.73053      0.09044      0.11884
 1238.66496     165.69206     142.75096     -0.06820      0.11669
 1238.70583     165.73293     142.79183      0.15989      0.11926
 1238.72626     165.75336     142.81226     -0.11177      0.12639
 1238.74670     165.77380     142.83270      0.07357      0.12216
 1238.76713     165.79423     142.85313     -0.00154      0.11598
 1238.78757     165.81467     142.87357      0.04147      0.12010
 1238.80800     165.83510     142.89400     -0.03720      0.11577
 1238.82844     165.85554     142.91444     -0.10777      0.11570
 1238.84887     165.87597     142.93487      0.00909      0.11800
 1238.86931     165.89641     142.95531      0.04301      0.11583
 1238.88974     165.91684     142.97574      0.01502      0.11787
 1238.91017     165.93727     142.99617      0.01904      0.12588
 1238.93061     165.95771     143.01661      0.12641      0.13061
 1238.95104     165.97814     143.03704     -0.02088      0.11581
 1238.97148     165.99858     143.05748     -0.01788      0.11831
 1238.99191     166.01901     143.07791      0.07849      0.11639
 1239.01235     166.03945     143.09835     -0.04214      0.12015
 1239.03278     166.05988     143.11878     -0.04916      0.11922
 1239.05322     166.08032     143.13922     -0.10587      0.11956
 1239.07365     166.10075     143.15965     -0.02129      0.11854
 1239.09408     166.12118     143.18008      0.04571      0.12342
 1239.11452     166.14162     143.20052      0.05511      0.11964
 1239.13495     166.16205     143.22095     -0.06167      0.11692
 1239.15539     166.18249     143.24139     -0.02740      0.11652
 1239.17582     166.20292     143.26182     -0.02085      0.11601
 1239.19626     166.22336     143.28226     -0.02906      0.12068
 1239.21669     166.24379     143.30269     -0.02867      0.11833
 1239.23713     166.26423     143.32313     -0.02912      0.11680
 1239.25756     166.28466     143.34356      0.06921      0.11762
 1239.27799     166.30509     143.36399      0.01866      0.12179
 1239.29843     166.32553     143.38443     -0.01414      0.11829
 1239.31886     166.34596     143.40486      0.02473      0.11787
 1239.33930     166.36640     143.42530      0.00158      0.11651
 1239.35973     166.38683     143.44573     -0.18800      0.11605
 1239.38017     166.40727     143.46617      0.36844      0.11835
 1239.40060     166.42770     143.48660      0.15089      0.11633
 1239.42104     166.44814     143.50704     -0.03941      0.12019
 1239.44147     166.46857     143.52747      0.24096      0.14056
 1239.46191     166.48901     143.54791      0.00359      0.11608
 1239.48234     166.50944     143.56834      0.30697      0.11815
 1239.50277     166.52987     143.58877     -0.05701      0.11620
 1239.52321     166.55031     143.60921     -0.02729      0.11670
 1239.54364     166.57074     143.62964      0.01660      0.11640
 1239.56408     166.59118     143.65008      0.03397      0.11621
 1239.58451     166.61161     143.67051      0.11102      0.12216
 1239.60495     166.63205     143.69095     -0.03181      0.11788
 1239.62538     166.65248     143.71138     -0.11887      0.11570
 1239.64582     166.67292     143.73182      0.12233      0.12303
 1239.66625     166.69335     143.75225     -0.10753      0.11568
 1239.68668     166.71378     143.77268      0.20016      0.12121
 1239.70712     166.73422     143.79312      0.06079      0.11726
 1239.72755     166.75465     143.81355      0.07515      0.11617
 1239.74799     166.77509     143.83399      0.01984      0.11642
