time,flux,flux_err,phase,norm_flux,norm_flux_err
58192.662492,12728.706922,17.616077,-11.211192950584572,0.2857046317909397,0.008747017927260086
58192.723793,12777.655234,17.632623,-11.151452840194569,0.31000923505607775,0.008755233613341865
58192.744227,12773.483424,17.624729,-11.131539145211605,0.3079377808464304,0.008751313957477634
58192.76466,12777.871934,17.628972,-11.111626424773348,0.31011683442595134,0.008753420760091257
58192.785094,12777.664593,17.631585,-11.091712729797475,0.31001388213730807,0.00875471820888442
58192.805528,12761.854782,17.62309,-11.0717990348216,0.30216374046027145,0.008750500134832402
58192.825961,12772.545896,17.62454,-11.051886314376254,0.30747226436263486,0.008751220112157348
58192.846395,12785.079567,17.628765,-11.031972619400381,0.31369568430632544,0.008753317977121419
58192.866828,12800.476277,17.628993,-11.012059898962127,0.32134070642962886,0.008753431187349066
58192.887262000004,12816.072959,17.635651,-10.99214620397916,0.32908502186715616,0.00875673712461079
58192.907696,12828.37047,17.638968,-10.972232509003288,0.33519117984873653,0.008758384134808617
58192.928129,12828.023013,17.638014,-10.952319788565031,0.335018654909844,0.00875791043938241
58192.948563,12828.284952,17.638039,-10.932406093589158,0.33514871707571947,0.008757922852784565
58192.968996,12843.669483,17.6396,-10.912493373143812,0.3427876918860297,0.008758697945615079
58192.98943,12806.959755,17.629787,-10.892579678167937,0.3245599872205222,0.008753825437001485
58193.009864,12853.622276,17.643854,-10.872665983192064,0.3477296127687161,0.008760810210125647
58193.030297,12832.291418,17.63432,-10.85275326275381,0.33713807202273544,0.008756076235080096
58193.050731,12880.45002,17.653021,-10.832839567770844,0.36105055577526324,0.008765361956427572
58193.091598,12825.395861,17.621744,-10.793013152356716,0.3337141791379892,0.008749831797260415
58193.112032,12859.686806,17.638178,-10.773099457380841,0.3507408707593802,0.008757991871300542
58193.152899,12850.139599,17.639289,-10.73327304195962,0.34600033796173973,0.008758543522892279
58193.173332,12828.126229,17.627615,-10.713360321521366,0.33506990537851394,0.008752746960622322
58193.2142,12874.460696,17.64232,-10.673532931562526,0.35807664027749553,0.008760048523769461
58193.234633,12880.973253,17.640992,-10.653620211124272,0.3613103598412385,0.008759389123847027
58193.255067,12871.498334,17.636688,-10.633706516148399,0.3566057206441949,0.008757252032532147
58193.2755,12882.664898,17.640226,-10.613793795703053,0.362150322628729,0.00875900877720502
58193.295934,12887.589956,17.640597,-10.593880100727178,0.3645957916522117,0.008759192992092988
58193.316368,12897.585881,17.643398,-10.573966405751305,0.36955912912936717,0.008760583789670354
58193.336801,12885.041393,17.636277,-10.554053685313049,0.36333033815483234,0.008757047956200732
58193.357235,12901.034134,17.641312,-10.534139990330084,0.3712713111781126,0.008759548015394601
58193.377668,12891.454422,17.636752,-10.51422726989183,0.36651463847499155,0.008757283810841664
58193.398102,12920.767216,17.647287,-10.494313574915955,0.38106949848247657,0.00876251481850947
58193.418536,12877.304726,17.633073,-10.474399879940082,0.3594888038026474,0.008755457054580642
58193.459403,12911.129043,17.640997,-10.434573464518861,0.3762837977832217,0.008759391606527457
58193.479836,12915.365649,17.640964,-10.414660744080606,0.37838742554510785,0.008759375220836614
58193.50027,12923.939628,17.642845,-10.394747049104733,0.3826447155206772,0.008760309205214702
58193.520704,12916.497204,17.637457,-10.374833354121767,0.37894928343609463,0.008757633868782415
58193.541137,12918.926042,17.636849,-10.354920633683513,0.38015528915055696,0.008757331974842023
58193.561571,12918.052962,17.635391,-10.335006938707638,0.37972177342444347,0.008756608025228384
58193.582005000004,12928.925179,17.642669,-10.315093243724673,0.38512022150162106,0.008760221814863535
58193.602438,12927.069676,17.641694,-10.295180523286419,0.3841988973041229,0.008759737692179519
58193.622872,12945.044867,17.642169,-10.275266828310544,0.39312422829143273,0.008759973546820449
58193.643305,12927.654845,17.632185,-10.25535410787229,0.3844894548291312,0.008755016130536123
58193.663739,12913.011692,17.630107,-10.235440412889325,0.3772186009493143,0.008753984328549059
58193.704606,12971.700502,17.652158,-10.195613997475196,0.40635971296872464,0.008764933445785208
58193.72504,12977.321773,17.652013,-10.17570030249932,0.40915087687036894,0.008764861448052714
58193.745473,12993.738652,17.656199,-10.155787582053977,0.4173024497161656,0.008766939948109424
58193.78634,12976.0982,17.648537,-10.115961166639847,0.40854332872180527,0.008763135488617185
58193.806774,12993.206402,17.652155,-10.096047471663972,0.4170381683843012,0.00876493195617695
58193.827208,12977.631389,17.644642,-10.076133776681008,0.409304612387225,0.00876120148056155
58193.847641,12971.772005,17.641699,-10.056221056242753,0.4063952167884946,0.00875974017485995
58193.868075,12967.88947,17.637109,-10.036307361266879,0.40446739805517384,0.008757461074224426
58193.888509,12963.039698,17.634637,-10.016393666291005,0.40205931124747424,0.008756233637019413
58193.908942,12981.460614,17.638769,-9.99648094584566,0.4112059607817914,0.008758285324127469
58193.949809,13033.689751,17.660572,-9.95665453043153,0.43713961205184004,0.008769111300414247
58193.970243,13018.311977,17.65053,-9.936740835448566,0.42950399233586367,0.008764125085036921
58193.990677,13017.794006,17.652069,-9.91682714047269,0.42924680104277413,0.00876488925407354
58194.01111,13010.467871,17.646831,-9.896914420034436,0.42560911064311696,0.008762288398054176
58194.031544,13025.383128,17.650888,-9.877000725058561,0.4330150739781251,0.00876430284495577
58194.051977,13023.546425,17.653065,-9.857088004613216,0.4321030846590478,0.008765383804015365
58194.072411,13043.198852,17.654683,-9.837174309637343,0.4418612238453809,0.008766187199402788
58194.092845,13027.852157,17.651466,-9.817260614661468,0.43424103597442676,0.008764589842813577
58194.113278,13018.308194,17.646925,-9.797347894223213,0.4295021139398496,0.008762335072446276
58194.154145,13004.383961,17.63651,-9.757521478801994,0.4225882297831021,0.00875716364910881
58194.195013,13055.849111,17.658712,-9.717694088850244,0.44814253393828546,0.00876818774329397
58194.215446,13046.91074,17.655688,-9.6977813684049,0.44370431018520445,0.00876668621816939
58194.23588,13077.982845,17.662203,-9.677867673429025,0.4591327315909872,0.008769921150770792
58194.256313,13044.564716,17.648959,-9.657954952990771,0.44253942461018286,0.008763345026845549
58194.276746999996,13046.219132,17.649156,-9.638041258014896,0.4433609018557206,0.008763442844454523
58194.297181,13074.918461,17.657993,-9.618127563031932,0.45761115435310284,0.008767830733848014
58194.338048,13068.266024,17.659771,-9.578301147617802,0.45430797932162686,0.008768713575009223
58194.378915,13054.377213,17.641227,-9.538474732196583,0.4474116834661232,0.008759505809827277
58194.399349,13063.02812,17.647275,-9.518561037220708,0.4517071709697297,0.008762508860076438
58194.440216,13119.429988,17.66772,-9.47873462179949,0.4797127337591605,0.008772660540358194
58194.460649,13125.637406,17.672088,-9.458821901361233,0.4827949407981055,0.008774829409982587
58194.481083,13125.716376,17.663917,-9.43890820638536,0.4828341522528306,0.008770772213622489
58194.501517,13150.694725,17.676284,-9.418994511409485,0.4952368039042937,0.00877691287540016
58194.52195,13135.115272,17.671003,-9.39908179096414,0.4875010432869946,0.008774290668329092
58194.542384,13119.34344,17.661044,-9.379168095988266,0.47966975955397495,0.00876934566544692
58194.562817,13118.21408,17.659416,-9.359255375550012,0.4791089915596969,0.008768537304698634
58194.583251000004,13127.755971,17.661907,-9.339341680567046,0.48384688477150384,0.008769774176089285
58194.603685,13123.090786,17.666351,-9.319427985591172,0.4815304520703421,0.008771980782456227
58194.624118,13120.098646,17.657916,-9.299515265152916,0.4800447465854674,0.008767792500569378
58194.685419,13159.811227,17.66987,-9.239775154755822,0.4997634761269406,0.008773728092943462
58194.705853,13215.110287,17.690125,-9.219861459779949,0.527221454948254,0.008783785431368846
58194.726286,13170.992759,17.67477,-9.199948739341695,0.5053155102636123,0.008776161119765697
58194.767154,13202.983775,17.683588,-9.160121349382855,0.5212002041408736,0.00878053957497355
58194.787587,13185.798114,17.678013,-9.1402086289446,0.512666903289678,0.008777771386293149
58194.808021,13200.170556,17.681413,-9.120294933968726,0.5198033393890721,0.008779459608986129
58194.828454,13172.591511,17.669235,-9.10038221352338,0.5061093483244496,0.008773412792528744
58194.848888,13198.124455,17.677054,-9.080468518547505,0.5187873764066223,0.00877729520818651
58194.869322,13180.526472,17.672709,-9.060554823571632,0.5100493428033056,0.0087751377588921
58194.889755,13189.196786,17.672054,-9.040642103133377,0.5143544665827363,0.008774812527755659
58194.930622,13206.001982,17.67712,-9.000815687712157,0.5226988528319059,0.008777327979568197
58194.951056,13223.320076,17.684576,-8.980901992736284,0.5312979114466008,0.008781030152626686
58194.971489999996,13251.838891,17.695065,-8.960988297760409,0.5454585322289242,0.008786238319634529
58194.991923,13244.249807,17.688543,-8.941075577315063,0.5416902781619445,0.008782999911280525
58195.012357,13222.349028,17.678061,-8.92116188233919,0.5308157510731972,0.008777795220025284
58195.03279,13237.200983,17.686087,-8.901249161900934,0.5381902826808793,0.008781780418652891
58195.053224,13236.952791,17.684735,-8.88133546691797,0.53806704639658,0.008781109101864387
58195.073658,13238.158674,17.685592,-8.861421771942094,0.5386658108217799,0.008781534633290235
58195.094091,13240.77778,17.683573,-8.84150905150384,0.5399662914642859,0.008780532126932257
58195.114525,13237.981579,17.682737,-8.821595356527967,0.538577876763599,0.008780117022764218
58195.134958,13235.165711,17.678061,-8.80168263608262,0.5371796966877062,0.008777795220025284
58195.175826,13260.628068,17.688002,-8.761855246130873,0.5498226757771651,0.008782731285257908
58195.196259,13300.895733,17.700756,-8.741942525692618,0.5698170245554941,0.008789064106500925
58195.216693,13254.602921,17.681757,-8.722028830709652,0.5468309728671824,0.008779630417399773
58195.237126,13272.219042,17.685803,-8.702116110271398,0.5555780126420308,0.008781639402404418
58195.25756,13281.768972,17.690774,-8.682202415295523,0.5603198975074336,0.008784107683288772
58195.277994000004,13289.371214,17.691215,-8.662288720312558,0.5640946849962358,0.008784326655702774
58195.298427,13291.980322,17.695649,-8.642375999874304,0.5653902012709516,0.008786528296708854
58195.318861,13282.846424,17.68955,-8.622462304898429,0.5608548913065501,0.0087834999231193
58195.339295,13321.137322,17.702138,-8.602548609922556,0.5798677039354286,0.008789750319372016
58195.359728,13305.688787,17.696259,-8.58263588947721,0.5721969488294583,0.008786831183721418
58195.380162,13332.922172,17.709601,-8.562722194501335,0.5857193072305363,0.008793455968183105
58195.421029,13323.108461,17.703628,-8.522895779087206,0.5808464455797866,0.008790490158140409
58195.441462,13308.140917,17.696299,-8.502983058641862,0.5734145198624406,0.008786851045164865
58195.461896,13285.309516,17.68797,-8.483069363665987,0.5620779053681082,0.00878271539610315
58195.48233,13318.369468,17.697988,-8.463155668690112,0.5784933645431771,0.008787689694614405
58195.502763,13329.834833,17.697512,-8.443242948251857,0.5841863320067946,0.008787453343437389
58195.523197,13346.260827,17.705862,-8.423329253268893,0.5923424307790162,0.008791599419756914
58195.54363,13362.26993,17.711447,-8.403416532830638,0.6002915281257385,0.008794372573798177
58195.564064,13337.682018,17.698698,-8.383502837854763,0.5880827425341507,0.008788042235235587
58195.584498,13360.380549,17.707167,-8.36358914287889,0.5993533822787129,0.008792247399349366
58195.604931,13345.258073,17.698637,-8.343676422433544,0.5918445272324646,0.008788011946534332
58195.666232,13385.227789,17.717374,-8.28393631203645,0.6116909335804552,0.00879731554318091
58195.707099,13372.312627,17.710633,-8.244109896622321,0.6052780895887153,0.008793968393424034
58195.727533,13371.081169,17.708113,-8.224196201646446,0.6046666262531117,0.008792717122486884
58195.747967,13397.56113,17.714874,-8.204282506663482,0.6178148824500025,0.008796074202965482
58195.7684,13367.874125,17.707229,-8.184369786225227,0.6030742131771754,0.00879227818458671
58195.788834,13370.249547,17.707124,-8.164456091249352,0.6042536959200585,0.008792226048297661
58195.809267,13375.897641,17.703343,-8.144543370811098,0.6070581784091422,0.00879034864535585
58195.829701,13406.641624,17.714522,-8.124629675828134,0.6223236754012581,0.008795899422263151
58195.850134,13408.054069,17.714707,-8.104716955389879,0.6230250053134894,0.008795991281439094
58195.870568,13424.857523,17.719681,-8.084803260414004,0.6313685265967977,0.008798461051931706
58195.891002,13425.938755,17.721064,-8.06488956543813,0.6319053973023193,0.00879914776133888
58195.911435,13441.187232,17.726176,-8.044976844992785,0.6394768163919624,0.008801686053811384
58195.931869,13422.977389,17.716344,-8.02506315001691,0.6304349722189608,0.008796804111012154
58195.952303,13438.950289,17.722308,-8.005149455041035,0.6383660934697557,0.008799765452230077
58195.972736,13437.811142,17.720065,-7.9852367345956905,0.6378004658768028,0.008798651721788796
58195.99317,13448.852285,17.722948,-7.9653230396198165,0.643282791808873,0.008800083235325225
58196.013603,13429.481965,17.713979,-7.945410319181561,0.6336647289282007,0.008795629803168361
58196.034037,13432.433065,17.717059,-7.925496624205687,0.635130056572098,0.008797159134313766
58196.054471,13446.554383,17.717471,-7.905582929222722,0.6421418005433892,0.00879736370718127
58196.074904,13438.083155,17.711123,-7.885670208784467,0.6379355301472102,0.008794211696106257
58196.095338,13462.10768,17.722788,-7.865756513808593,0.6498645737628176,0.008800003789551439
58196.115771,13431.776016,17.705231,-7.845843793370339,0.634803808033216,0.00879128610548654
58196.156639,13470.787268,17.718119,-7.806016403411499,0.6541743024179114,0.008797685462565107
58196.177072,13440.875141,17.707413,-7.786103682973245,0.6393218519482934,0.008792369547226564
58196.197506,13455.508962,17.710386,-7.76618998799737,0.6465880721533545,0.008793845749010749
58196.217939,13473.601947,17.719142,-7.746277267552025,0.6555718921123976,0.00879819341898126
58196.258807,13495.427212,17.724323,-7.706449877600276,0.6664089237751346,0.00880076597244371
58196.27924,13494.521111,17.719917,-7.68653715715493,0.6659590119309191,0.008798578234448042
58196.299674,13496.000188,17.716243,-7.666623462179056,0.666693427035644,0.00879675396086745
58196.320107,13502.042836,17.719482,-7.646710741740802,0.669693819823671,0.008798362241250557
58196.340541,13503.635708,17.718788,-7.626797046764928,0.6704847382523214,0.008798017645206756
58196.360975,13502.163392,17.720242,-7.6068833517819625,0.6697536802280754,0.008798739608676047
58196.401842,13528.114701,17.724247,-7.567056936367833,0.6826394416299395,0.00880072823570116
58196.422275,13497.449125,17.716457,-7.5471442159295785,0.6674128765427315,0.008796860219589892
58196.442709,13509.505193,17.715866,-7.527230520946614,0.673399149362059,0.008796566766762964
58196.463143,13520.076807,17.715257,-7.507316825970739,0.6786483372021247,0.008796264376286488
58196.483576,13494.645631,17.707297,-7.487404105532485,0.6660208406043688,0.008792311949040569
58196.50401,13512.203334,17.713807,-7.467490410556611,0.674738873734135,0.00879554439896154
58196.524443,13520.124123,17.711731,-7.447577690111265,0.6786718313035781,0.008794513590046649
58196.544877,13526.264052,17.716638,-7.427663995135391,0.6817205276186039,0.008796950092621488
58196.565311,13529.939845,17.717819,-7.407750300159517,0.6835456914883974,0.008797536501739256
58196.585743999996,13563.516929,17.729549,-7.387837579721261,0.7002179253627785,0.008803360870030037
58196.606178,13559.129919,17.727921,-7.367923884738297,0.6980396165873879,0.00880255250928175
58196.647045,13532.633756,17.716537,-7.328097469324168,0.6848833155128285,0.008796899942476785
58196.667479,13565.216523,17.730797,-7.308183774341203,0.7010618351156174,0.008803980547065578
58196.687912,13569.687031,17.727397,-7.288271053902948,0.703281603661132,0.008802292324372598
58196.708346,13563.896014,17.723285,-7.268357358927074,0.7004061547450048,0.008800250567986265
58196.72878,13550.231597,17.71573,-7.2484436639512,0.6936212786080216,0.008796499237855245
58196.749213,13574.485457,17.724799,-7.228530943505854,0.7056641953269519,0.008801002323620728
58196.769647,13560.643118,17.718304,-7.20861724852998,0.6987909744964447,0.008797777321741048
58196.79008,13593.964565,17.731799,-7.188704528091725,0.7153362753753663,0.00880447807622392
58196.810514,13570.406195,17.718274,-7.1687908331158505,0.7036386945390068,0.008797762425658464
58196.830948,13572.158869,17.730954,-7.148877138132886,0.7045089604273004,0.008804058503231108
58196.851381,13577.051092,17.722147,-7.128964417694631,0.7069381256883938,0.008799685509920203
58196.871815,13591.133121,17.722805,-7.109050722718757,0.7139303612533953,0.008800012230664903
58196.892248000004,13603.873193,17.728783,-7.089138002273412,0.7202562667418063,0.008802980523388031
58196.912682,13604.887274,17.730659,-7.069224307297537,0.720759794552607,0.008803912025085686
58196.933116,13624.887952,17.734282,-7.049310612321663,0.7306908529274848,0.008805710975325882
58196.973983,13608.036656,17.727772,-7.009484196900443,0.7223235763647429,0.008802478525404913
58196.994416,13613.8917,17.730278,-6.989571476462189,0.7252308169968595,0.008803722844836855
58197.01485,13604.074162,17.72619,-6.9696577814863145,0.7203560551025087,0.00880169300531659
58197.035284,13620.457385,17.730519,-6.94974408651044,0.7284909165297884,0.008803842510033624
58197.055717,13642.834148,17.733858,-6.929831366065095,0.7396017868509758,0.008805500444025347
58197.076151,13617.167772,17.726785,-6.90991767108922,0.726857504965753,0.008801988444287862
58197.096584,13608.22913,17.721934,-6.890004950650965,0.7224191466513923,0.008799579747733849
58197.157885,13637.291653,17.728578,-6.8302648402538715,0.7368497380760558,0.008802878733490366
58197.178319,13638.995201,17.732156,-6.8103511452779975,0.7376956111325793,0.008804655339606685
58197.219186,13656.652185,17.731828,-6.770524729856778,0.746462940861517,0.00880449247577042
58197.23962,13663.969068,17.732371,-6.750611034880904,0.750096037309305,0.00880476209486521
58197.260053,13660.077675,17.734646,-6.730698314442648,0.7481638202593334,0.00880589171446125
58197.280486999996,13676.779606,17.738656,-6.710784619466774,0.7564569317095647,0.008807882824166792
58197.30092,13668.390075,17.734631,-6.690871899021429,0.7522912268220173,0.008805884266419957
58197.341788,13649.474294,17.72162,-6.65104450906968,0.7428988589574171,0.008799423835402791
58197.382655,13648.967197,17.724596,-6.611218093648461,0.7426470669977284,0.008800901526795234
58197.403088,13678.35934,17.733449,-6.591305373210206,0.7572413266471157,0.008805297360766103
58197.423522,13654.957816,17.723215,-6.571391678234332,0.7456216255097278,0.008800215810460232
58197.443956,13670.146871,17.727328,-6.551477983251367,0.7531635394320583,0.008802258063382652
58197.464389,13670.409697,17.725424,-6.531565262813112,0.7532940420254413,0.008801312658674584
58197.484823,13658.191583,17.718415,-6.511651567837237,0.7472273075194953,0.008797832437246614
58197.505256,13672.175762,17.724205,-6.491738847398983,0.754170957028465,0.008800707381185543
58197.52569,13687.291698,17.730005,-6.4718251524160175,0.7616765647287105,0.00880358729048533
58197.546124,13707.56955,17.737079,-6.4519114574401435,0.771745249996737,0.008807099786758903
58197.566557,13704.097471,17.733952,-6.431998737001889,0.7700212374792013,0.008805547118417446
58197.586991000004,13710.849275,17.737464,-6.412085042018924,0.773373751811953,0.008807290953152077
58197.607424,13713.90187,17.741486,-6.392172321580669,0.7748894753859166,0.008809288021290655
58197.627858,13709.871469,17.733893,-6.372258626604795,0.7728882358476785,0.008805517822788362
58197.648292,13728.318547,17.738658,-6.35234493162892,0.782047875759083,0.008807883817238966
58197.668725,13724.406097,17.73895,-6.332432211183575,0.780105203148744,0.008808028805776127
58197.689159,13734.649442,17.742649,-6.312518516207701,0.7851913935843396,0.008809865492758872
58197.709593,13716.123108,17.734072,-6.292604821231826,0.77599240020889,0.008805606702747788
58197.730026,13736.198491,17.736807,-6.272692100793572,0.7859605523120857,0.008806964728943463
58197.75046,13750.015805,17.74276,-6.252778405810607,0.7928213473270361,0.008809920608264438
58197.770893,13718.838375,17.729148,-6.232865685372352,0.7773406282579781,0.008803161759059482
58197.791327,13736.725228,17.736373,-6.212951990396478,0.7862220962405071,0.008806749232282066
58197.811761,13741.598016,17.738185,-6.193038295420604,0.7886416113227664,0.008807648955670207
58197.832194,13731.263765,17.730297,-6.173125574975258,0.7835102827777217,0.008803732279022492
58197.873061,13735.790883,17.733747,-6.13329915956113,0.7857581602310741,0.008805445328519783
58197.893495,13751.638658,17.739754,-6.113385464585255,0.7936271524040867,0.008808428020789408
58197.913928,13741.052446,17.732242,-6.09347274413991,0.7883707161302342,0.008804698041710095
58197.954796,13762.263768,17.739488,-6.053645354188161,0.7989029029386193,0.008808295942190488
58197.975229,13739.530607,17.729437,-6.033732633742815,0.787615068149393,0.008803305257988387
58197.995663,13759.549343,17.737906,-6.013818938766941,0.7975550929729156,0.008807510422102165
58198.016097,13760.979413,17.734662,-5.993905243791067,0.7982651743336648,0.008805899659038628
58198.03653,13747.497739,17.731411,-5.973992523352813,0.7915710366906774,0.008804285420222487
58198.056964,13792.485849,17.747025,-5.954078828369847,0.8139092567542904,0.008812038334671955
58198.077397,13797.309096,17.74141,-5.934166107931593,0.8163041729423046,0.008809250284548107
58198.138698,13798.683137,17.741565,-5.874425997534499,0.8169864338826822,0.008809327247641463
58198.159132,13795.841105,17.745667,-5.854512302558624,0.8155752624366304,0.008811364038666936
58198.179565,13814.706186,17.741811,-5.8345995821203696,0.8249424559216618,0.00880944939551866
58198.199999,13796.010274,17.740548,-5.8146858871444955,0.815659260949792,0.008808822270441828
58198.220433,13806.563908,17.741674,-5.79477219216153,0.820899521071029,0.008809381370074856
58198.240866,13809.472868,17.745837,-5.774859471723276,0.8223439246842562,0.008811448449801584
58198.2613,13814.938821,17.741925,-5.754945776747402,0.8250579675940682,0.008809506000632484
58198.281732999996,13807.718388,17.739512,-5.735033056309146,0.821472762051791,0.008808307859056556
58198.302167,13803.317596,17.73455,-5.715119361326182,0.8192876100160608,0.008805844046996976
58198.322601,13801.129619,17.736418,-5.695205666350307,0.8182012004798487,0.008806771576405944
58198.363468,13801.636187,17.732797,-5.655379250929088,0.8184527297719484,0.00880497361923792
58198.383901,13801.156672,17.733962,-5.635466530490833,0.8182146332705877,0.008805552083778307
58198.404335,13824.882271,17.741029,-5.615552835514959,0.8299952493401017,0.008809061104299276
58198.424769,13824.708486,17.740687,-5.595639140539085,0.8299089588163662,0.008808891288957807
58198.445202,13813.344659,17.733767,-5.575726420093739,0.8242664086338666,0.008805455259241505
58198.465636,13830.118675,17.736254,-5.555812725117865,0.8325953128878695,0.008806690144487811
58198.486069,13831.048036,17.738304,-5.53590000467961,0.8330567741614493,0.00880770804346446
58198.506503,13852.549541,17.742494,-5.515986309703735,0.8437330473009272,0.008809788529665515
58198.526937,13834.995742,17.735837,-5.496072614720771,0.8350169526480411,0.008806483088939878
58198.54737,13825.995495,17.730751,-5.476159894282516,0.8305480052280924,0.008803957706405616
58198.567804,13837.929349,17.736137,-5.456246199306642,0.8364735943861842,0.00880663204976573
58198.629105,13834.232544,17.73084,-5.396506088909548,0.8346379973001484,0.008804001898117284
58198.649538,13847.690789,17.738358,-5.376593368471293,0.8413205015991735,0.008807734856413115
58198.669972,13850.707839,17.735596,-5.356679673488328,0.8428185757979547,0.008806363423743111
58198.690405,13869.645804,17.740656,-5.336766953050073,0.8522219588190904,0.008808875896339136
58198.710839,13862.420819,17.738001,-5.316853258074199,0.8486344930445495,0.008807557593030351
58198.731273,13868.375236,17.742034,-5.2969395630983245,0.8515910759571568,0.008809560123065878
58198.751706,13878.26486,17.745273,-5.27702684265298,0.8565016311518154,0.008811168403448984
58198.77214,13854.327995,17.734054,-5.257113147677105,0.8446161138895213,0.008805597765098237
58198.792574,13860.882738,17.731379,-5.237199452701231,0.8478707803245958,0.00880426953106773
58198.813007,13866.098958,17.736133,-5.217286732262976,0.8504608217880008,0.008806630063621384
58198.833441,13887.350559,17.740677,-5.197373037280011,0.8610130085734001,0.008808886323596945
58198.853874,13873.671169,17.739143,-5.177460316841756,0.8542206978015983,0.008808124637240757
58198.894741,13878.946608,17.735581,-5.137633901427628,0.8568401436354904,0.008806355975701818
58198.915175,13863.189652,17.731263,-5.1177202064446625,0.8490162463732874,0.008804211932881733
58198.935609,13890.7189,17.742081,-5.0978065114687885,0.8626855114304278,0.008809583460261927
58198.976475999996,13896.887926,17.740713,-5.057980096054659,0.8657486554559524,0.008808904198896047
58198.99691,13905.636352,17.741283,-5.038066401071694,0.8700925646621457,0.008809187224465163
58199.017343,13914.083289,17.744226,-5.018153680633439,0.8742867737002556,0.008810648530166764
58199.037777,13902.543703,17.74106,-4.998239985657565,0.8685569528317861,0.008809076496917947
58199.078644,13932.048647,17.750673,-4.958413570236345,0.8832072222482292,0.008813849698314304
58199.099078,13933.448863,17.747543,-4.938499875260471,0.8839024800206627,0.008812295540364591
58199.119511,13922.852754,17.742393,-4.918587154822217,0.8786411295291655,0.008809738379520813
58199.139945,13907.563595,17.735612,-4.898673459839252,0.8710495103584653,0.008806371368320489
58199.160378,13923.551306,17.739844,-4.878760739400997,0.8789879858052321,0.008808472709037165
58199.180812,13945.457571,17.750946,-4.858847044425122,0.889865236890949,0.008813985252665829
58199.201246,13930.684527,17.743941,-4.838933349449248,0.882529887442362,0.008810507017382204
58199.221679,13919.684082,17.738543,-4.819020629003902,0.8770677695359272,0.008807826715589056
58199.242113,13938.732552,17.745993,-4.799106934028028,0.8865260222772653,0.008811525909431026
58199.262546,13945.063682,17.744711,-4.779194213589774,0.8896696567885028,0.008810889350168556
58199.303414,13950.367734,17.746392,-4.7393668236309345,0.8923033100094281,0.00881172402732941
58199.344281,13934.111252,17.738082,-4.699540408216805,0.8842313800622457,0.00880759781245333
58199.364714,13942.707984,17.742434,-4.67962768777146,0.8884999677233832,0.008809758737500345
58199.385148,13914.558065,17.729734,-4.659713992795586,0.8745225171171029,0.008803452729205978
58199.405582,13953.047734,17.740154,-4.639800297819711,0.8936340267203654,0.008808626635223877
58199.426015,13928.660503,17.734258,-4.619887577381457,0.8815248864870866,0.008805699058459815
58199.446449,13928.040068,17.735406,-4.5999738823984915,0.8812168181204638,0.008806269081886739
58199.466882,13949.350353,17.738941,-4.580061161960237,0.8917981436295439,0.008808024336951352
58199.487316,13958.625975,17.7416,-4.560147466984363,0.8964038246742224,0.008809344626404479
58199.50775,13958.165279,17.741617,-4.540233772008489,0.8961750724854679,0.008809353067517945
58199.528183,13952.586944,17.738049,-4.520321051563143,0.8934052278572193,0.008807581426762488
58199.548617,13991.006871,17.746672,-4.500407356587269,0.9124821080407592,0.008811863057433537
58199.56905,13967.085188,17.73982,-4.4804946361490146,0.9006041291893251,0.008808460792171097
58199.589484,13971.531796,17.738619,-4.46058094117314,0.9028120305223801,0.008807864452331605
58199.609918,13981.4908,17.743102,-4.440667246190175,0.9077570353906976,0.008810090423605907
58199.630351,13974.465563,17.738782,-4.42075452575192,0.9042687517062968,0.00880794538771365
58199.650785,13971.217283,17.734958,-4.400840830776046,0.9026558634683106,0.008806046633720133
58199.671218,13975.991372,17.739779,-4.3809281103307,0.9050263709354011,0.008808440434191562
58199.691652,13971.569189,17.734975,-4.361014415354826,0.9028305974962505,0.008806055074833598
58199.712086,13972.758514,17.733919,-4.341100720378952,0.9034211402769351,0.008805530732726602
58199.732519,14001.610962,17.740878,-4.3211879999406975,0.9177474218832968,0.008808986127350264
58199.752953,13972.350057,17.733438,-4.301274304957732,0.9032183266367863,0.008805291898869154
58199.773386,13980.773781,17.733274,-4.281361584519478,0.9074010095827278,0.008805210466951024
58199.79382,13976.495166,17.734186,-4.261447889543603,0.9052765228363974,0.008805663307861611
58199.814254,13988.267958,17.736298,-4.241534194567729,0.9111221388993779,0.008806711992075604
58199.834687,13988.169304,17.735837,-4.221621474122384,0.9110731536283322,0.008806483088939878
58199.855121,13999.983619,17.740888,-4.201707779146509,0.9169393873592196,0.008808991092711127
58199.875554,14019.131736,17.74371,-4.181795058708254,0.926447118431936,0.008810392317546299
58199.895988000004,14006.958559,17.737847,-4.161881363725289,0.9204026967680945,0.008807481126473081
58199.916422,13990.098171,17.732919,-4.141967668749415,0.912030905699256,0.008805034196640431
58199.936855,14003.450371,17.736448,-4.122054948311161,0.9186607548290239,0.008806786472488528
58199.957289,13989.851751,17.730525,-4.102141253335287,0.9119085492769021,0.00880384548925014
58199.977723,13999.302697,17.735828,-4.082227558352321,0.9166012850143515,0.008806478620115103
58199.998156,14000.314525,17.732164,-4.062314837914067,0.9171036941293496,0.008804659311895374
58200.01859,13990.036366,17.72675,-4.042401142938192,0.9120002172864506,0.008801971065524845
58200.039023,14022.833179,17.738241,-4.022488422499937,0.9282850184523395,0.008807676761691032
