KJD  KJD-T_EXP   KJD-T_MAX   LC_val-BCK    LC_err
  992.72826      -2.03614     -21.09174      0.01040      0.01197
  992.74869      -2.01571     -21.07131      0.02567      0.01154
  992.76913      -1.99527     -21.05087      0.00089      0.01325
  992.78956      -1.97484     -21.03044      0.00949      0.01153
  992.80999      -1.95441     -21.01001     -0.00467      0.01054
  992.83042      -1.93398     -20.98958     -0.00006      0.01036
  992.85086      -1.91354     -20.96914      0.01624      0.01267
  992.89172      -1.87268     -20.92828      0.00740      0.01038
  992.91216      -1.85224     -20.90784      0.01099      0.01295
  992.93259      -1.83181     -20.88741      0.02356      0.01089
  992.95302      -1.81138     -20.86698      0.00521      0.01209
  992.97346      -1.79094     -20.84654      0.01227      0.01137
  992.99389      -1.77051     -20.82611     -0.00535      0.01262
  993.01432      -1.75008     -20.80568      0.00051      0.01552
  993.03475      -1.72965     -20.78525     -0.00133      0.01261
  993.05519      -1.70921     -20.76481      0.01029      0.01175
  993.07562      -1.68878     -20.74438     -0.01812      0.01108
  993.09605      -1.66835     -20.72395      0.01036      0.01459
  993.11649      -1.64791     -20.70351      0.00746      0.01055
  993.13692      -1.62748     -20.68308     -0.00274      0.01226
  993.15735      -1.60705     -20.66265      0.01032      0.01347
  993.17778      -1.58662     -20.64222      0.00572      0.01112
  993.19822      -1.56618     -20.62178      0.00518      0.01520
  993.21865      -1.54575     -20.60135      0.01442      0.01057
  993.23908      -1.52532     -20.58092      0.01561      0.01009
  993.25952      -1.50488     -20.56048      0.00363      0.00988
  993.27995      -1.48445     -20.54005      0.00899      0.01153
  993.30038      -1.46402     -20.51962      0.01316      0.01848
  993.32082      -1.44358     -20.49918      0.01590      0.01045
  993.34125      -1.42315     -20.47875      0.01375      0.01081
  993.36168      -1.40272     -20.45832     -0.00883      0.01284
  993.38211      -1.38229     -20.43789     -0.00271      0.01167
  993.40255      -1.36185     -20.41745      0.00130      0.01373
  993.42298      -1.34142     -20.39702      0.00573      0.01172
  993.44341      -1.32099     -20.37659     -0.00561      0.01068
  993.46385      -1.30055     -20.35615      0.00614      0.01036
  993.48428      -1.28012     -20.33572     -0.00423      0.01081
  993.50471      -1.25969     -20.31529      0.00450      0.01088
  993.52514      -1.23926     -20.29486     -0.00534      0.01273
  993.54558      -1.21882     -20.27442      0.00523      0.01302
  993.56601      -1.19839     -20.25399     -0.00483      0.01102
  993.58644      -1.17796     -20.23356     -0.00429      0.01078
  993.60688      -1.15752     -20.21312     -0.00305      0.01238
  993.62731      -1.13709     -20.19269     -0.00074      0.01436
  993.64774      -1.11666     -20.17226      0.00837      0.01125
  993.66818      -1.09622     -20.15182      0.02473      0.01072
  993.68861      -1.07579     -20.13139      0.01023      0.01023
  993.70904      -1.05536     -20.11096      0.01720      0.01125
  993.72947      -1.03493     -20.09053     -0.01814      0.01203
  993.74991      -1.01449     -20.07009     -0.00438      0.01133
  993.77034      -0.99406     -20.04966      0.01160      0.01227
  993.79077      -0.97363     -20.02923      0.00218      0.01384
  993.81121      -0.95319     -20.00879      0.00352      0.01215
  993.83164      -0.93276     -19.98836      0.00649      0.01033
  993.85207      -0.91233     -19.96793      0.00131      0.01127
  993.87250      -0.89190     -19.94750      0.00284      0.01435
  993.89294      -0.87146     -19.92706     -0.00341      0.01137
  993.91337      -0.85103     -19.90663      0.00007      0.01224
  993.93380      -0.83060     -19.88620      0.01102      0.01174
  993.95424      -0.81016     -19.86576     -0.00232      0.01129
  993.97467      -0.78973     -19.84533      0.00362      0.01169
  993.99510      -0.76930     -19.82490      0.01482      0.01112
  994.01554      -0.74886     -19.80446     -0.00313      0.01285
  994.03597      -0.72843     -19.78403      0.02356      0.01133
  994.05640      -0.70800     -19.76360     -0.01424      0.01411
  994.07683      -0.68757     -19.74317      0.00417      0.01172
  994.09727      -0.66713     -19.72273      0.01199      0.01640
  994.11770      -0.64670     -19.70230      0.00200      0.01380
  994.13813      -0.62627     -19.68187      0.01977      0.01737
  994.15857      -0.60583     -19.66143      0.00412      0.01201
  994.17900      -0.58540     -19.64100     -0.00108      0.01109
  994.19943      -0.56497     -19.62057     -0.01903      0.01273
  994.21986      -0.54454     -19.60014     -0.00399      0.01073
  994.24030      -0.52410     -19.57970      0.00405      0.01138
  994.26073      -0.50367     -19.55927      0.00149      0.01169
  994.28116      -0.48324     -19.53884      0.00112      0.01134
  994.30160      -0.46280     -19.51840     -0.00271      0.01212
  994.32203      -0.44237     -19.49797      0.00434      0.01274
  994.34246      -0.42194     -19.47754      0.00074      0.01116
  994.36290      -0.40150     -19.45710      0.02040      0.01220
  994.38333      -0.38107     -19.43667     -0.00515      0.01478
  994.40376      -0.36064     -19.41624      0.00892      0.01175
  994.42419      -0.34021     -19.39581     -0.00487      0.01056
  994.44463      -0.31977     -19.37537      0.01217      0.01186
  994.46506      -0.29934     -19.35494      0.00528      0.01032
  994.48549      -0.27891     -19.33451     -0.01011      0.01155
  994.50593      -0.25847     -19.31407      0.00555      0.01288
  994.52636      -0.23804     -19.29364      0.00864      0.01265
  994.54679      -0.21761     -19.27321      0.01284      0.01075
  994.56722      -0.19718     -19.25278      0.00784      0.01537
  994.58766      -0.17674     -19.23234      0.01085      0.01392
  994.60809      -0.15631     -19.21191     -0.00632      0.01268
  994.62852      -0.13588     -19.19148      0.00495      0.01394
  994.64896      -0.11544     -19.17104     -0.00491      0.01043
  994.66939      -0.09501     -19.15061     -0.00103      0.01097
  994.68982      -0.07458     -19.13018     -0.01399      0.01243
  994.71026      -0.05414     -19.10974      0.02503      0.01082
  994.73069      -0.03371     -19.08931      0.02017      0.01107
  994.75112      -0.01328     -19.06888      0.00749      0.01234
  994.77155       0.00715     -19.04845      0.00069      0.01092
  994.79199       0.02759     -19.02801      0.00384      0.01169
  994.81242       0.04802     -19.00758      0.02275      0.01108
  994.83285       0.06845     -18.98715     -0.00848      0.01237
  994.85329       0.08889     -18.96671      0.01168      0.01059
  994.87372       0.10932     -18.94628      0.00159      0.01075
  994.89415       0.12975     -18.92585      0.00980      0.01000
  994.91458       0.15018     -18.90542      0.02324      0.01092
  994.93502       0.17062     -18.88498      0.00823      0.01269
  994.95545       0.19105     -18.86455      0.00893      0.01246
  994.97588       0.21148     -18.84412     -0.00366      0.01094
  994.99632       0.23192     -18.82368     -0.00776      0.01231
  995.01675       0.25235     -18.80325      0.01906      0.01390
  995.03718       0.27278     -18.78282      0.01035      0.01089
  995.05761       0.29321     -18.76239      0.00349      0.01281
  995.07805       0.31365     -18.74195      0.00019      0.01157
  995.09848       0.33408     -18.72152     -0.02280      0.01240
  995.11891       0.35451     -18.70109      0.00999      0.01135
  995.13935       0.37495     -18.68065     -0.01029      0.01231
  995.15978       0.39538     -18.66022     -0.00564      0.01274
  995.18021       0.41581     -18.63979      0.02031      0.01369
  995.20065       0.43625     -18.61935      0.00749      0.01357
  995.22108       0.45668     -18.59892      0.00468      0.01193
  995.24151       0.47711     -18.57849      0.00065      0.01511
  995.26194       0.49754     -18.55806     -0.00047      0.01312
  995.28238       0.51798     -18.53762      0.00906      0.01217
  995.30281       0.53841     -18.51719      0.00530      0.01222
  995.32324       0.55884     -18.49676      0.02716      0.01294
  995.34368       0.57928     -18.47632     -0.00189      0.01140
  995.36411       0.59971     -18.45589      0.01388      0.01080
  995.38454       0.62014     -18.43546     -0.01029      0.01314
  995.40497       0.64057     -18.41503      0.00231      0.01421
  995.42541       0.66101     -18.39459      0.00497      0.01149
  995.44584       0.68144     -18.37416     -0.02529      0.01284
  995.46627       0.70187     -18.35373     -0.00950      0.01539
  995.48671       0.72231     -18.33329      0.01638      0.01113
  995.50714       0.74274     -18.31286      0.01919      0.00995
  995.52757       0.76317     -18.29243      0.02196      0.01576
  995.54801       0.78361     -18.27199     -0.02280      0.01203
  995.56844       0.80404     -18.25156      0.01180      0.01266
  995.58887       0.82447     -18.23113      0.00203      0.01233
  995.60930       0.84490     -18.21070      0.00380      0.01189
  995.62974       0.86534     -18.19026     -0.00863      0.01176
  995.65017       0.88577     -18.16983      0.02428      0.01139
  995.67060       0.90620     -18.14940     -0.00185      0.01309
  995.69104       0.92664     -18.12896      0.01285      0.01361
  995.71147       0.94707     -18.10853     -0.00534      0.01148
  995.73190       0.96750     -18.08810     -0.01278      0.01045
  995.75233       0.98793     -18.06767      0.00841      0.01200
  995.77277       1.00837     -18.04723      0.00354      0.01204
  995.79320       1.02880     -18.02680      0.01640      0.01523
  995.81363       1.04923     -18.00637      0.01951      0.01620
  995.83407       1.06967     -17.98593      0.01824      0.01083
  995.87493       1.11053     -17.94507      0.01307      0.01630
  995.89536       1.13096     -17.92464      0.03890      0.03525
  995.91580       1.15140     -17.90420      0.04451      0.01205
  995.93623       1.17183     -17.88377     -0.00057      0.01201
  995.95666       1.19226     -17.86334      0.01456      0.01313
  995.97710       1.21270     -17.84290      0.00966      0.01356
  995.99753       1.23313     -17.82247     -0.00184      0.01195
  996.01796       1.25356     -17.80204      0.03809      0.01624
  996.03840       1.27400     -17.78160      0.01195      0.01111
  996.05883       1.29443     -17.76117      0.00689      0.01333
  996.07926       1.31486     -17.74074      0.00758      0.01177
  996.09969       1.33529     -17.72031     -0.00485      0.01146
  996.12013       1.35573     -17.69987      0.01786      0.01304
  996.14056       1.37616     -17.67944      0.00989      0.01299
  996.16099       1.39659     -17.65901     -0.00892      0.01520
  996.18143       1.41703     -17.63857      0.02710      0.01857
  996.20186       1.43746     -17.61814      0.01887      0.01058
  996.22229       1.45789     -17.59771      0.01076      0.01338
  996.24272       1.47832     -17.57728     -0.00052      0.01250
  996.26316       1.49876     -17.55684     -0.00691      0.01204
  996.28359       1.51919     -17.53641      0.01126      0.01159
  996.30402       1.53962     -17.51598      0.02259      0.01284
  996.32446       1.56006     -17.49554      0.01114      0.01219
  996.34489       1.58049     -17.47511      0.01535      0.01117
  996.36532       1.60092     -17.45468      0.01023      0.01216
  996.38575       1.62135     -17.43425      0.00738      0.01288
  996.40619       1.64179     -17.41381      0.01100      0.01290
  996.42662       1.66222     -17.39338      0.02044      0.01584
  996.44705       1.68265     -17.37295      0.00027      0.01307
  996.46749       1.70309     -17.35251      0.01022      0.01305
  996.48792       1.72352     -17.33208      0.01123      0.01256
  996.50835       1.74395     -17.31165      0.01242      0.01312
  996.52878       1.76438     -17.29122      0.02135      0.01382
  996.54922       1.78482     -17.27078      0.01471      0.01222
  996.56965       1.80525     -17.25035      0.00702      0.01591
  996.59008       1.82568     -17.22992      0.01429      0.01162
  996.61052       1.84612     -17.20948      0.02034      0.01235
